LDGS_ID,LDGS_NM,LDGS_ADDR,LDGS_ROAD_ADDR,LDGS_LA,LDGS_LO,CTPRVN_NM,GUGUN_NM,EMD_NM,REGION,MARKET,RATING,GSRM_CO,CRTFC_INSTT_NM,CRTFC_DATE,LDGMNT_TY_NM,CRTFC_AT
14205,인천(부평) 동경,인천광역시 부평구 부평동 551-1,인천광역시 부평구 부평문화로116번길 18 (동경파크텔),37.4932569657033,126.729046401501,인천광역시,부평구,부평동,인천,국내,-,-,HEROWORKS,2023-05,Motel,Y
14206,인천(신포) 돈키호텔,인천광역시 중구 사동 17-44,인천광역시 중구 우현로9번길 36,37.4694621085352,126.625207808545,인천광역시,중구,사동,인천,국내,-,-,HEROWORKS,2023-05,Motel,Y
14207,인천(부평) 호텔 세븐스텝,인천광역시 부평구 부평동 443-2,인천광역시 부평구 장제로92번길 13 (부평동),37.4937138494236,126.730892248974,인천광역시,부평구,부평동,인천,국내,-,-,HEROWORKS,2023-05,Motel,Y
14208,인천(석남동) 갤러리,인천광역시 서구 석남동 509-9,인천광역시 서구 옻우물로 29,37.5089607808863,126.672999497116,인천광역시,서구,석남동,인천,국내,-,-,HEROWORKS,2023-05,Motel,Y
14209,인천(부평) 버스,인천광역시 부평구 부평동 546-149,인천광역시 부평구 경원대로1367번길 18-12,37.4920795998038,126.721519477754,인천광역시,부평구,부평동,인천,국내,-,-,HEROWORKS,2023-05,Motel,Y
14210,인천(동암) 피카소,인천광역시 부평구 십정동 409-1,인천광역시 부평구 동암광장로8번길 24,37.4699314456111,126.702131654066,인천광역시,부평구,십정동,인천,국내,-,-,HEROWORKS,2023-05,Motel,Y
14211,인천(월미도) 그랜드 스위트 호텔,인천광역시 중구 북성동 1가 98-324,인천광역시 중구 월미로248번길 2 (북성동 1가),37.4741104952693,126.598681400533,인천광역시,중구,북성동 ,인천,국내,-,-,HEROWORKS,2023-05,Motel,Y
14212,인천(서구) 연,인천광역시 서구 심곡동 246-11,인천광역시 서구 탁옥로 43 (심곡동),37.544154521923,126.674444729613,인천광역시,서구,심곡동,인천,국내,-,-,HEROWORKS,2023-05,Motel,Y
14213,인천(소래포구) 호텔 JK,인천광역시 남동구 논현동 678-2,인천광역시 남동구 소래역로30번길 18,37.3999638691125,126.736497565988,인천광역시,남동구,논현동,인천,국내,-,-,HEROWORKS,2023-05,Motel,Y
14214,인천(경인교대) 호텔 101,인천광역시 계양구 계산동 967-3,인천광역시 계양구 계산로103번길 8,37.5382580225282,126.723918873362,인천광역시,계양구,계산동,인천,국내,-,-,HEROWORKS,2023-05,Motel,Y
14215,인천(월미도) 호텔 옐로우,인천광역시 중구 북성동 1가 98-446,인천광역시 중구 월미로234번길 10,37.4755512293839,126.59850411862,인천광역시,중구,북성동 ,인천,국내,-,-,HEROWORKS,2023-05,Motel,Y
14216,인천(용현동) 넘버25 인천용현점,인천광역시 미추홀구 용현동 628-40,인천광역시 미추홀구 토금북로18번길 8-33,37.4547548101548,126.635321756539,인천광역시,미추홀구,용현동,인천,국내,-,-,HEROWORKS,2023-05,Motel,Y
14217,인천(주안) 스텔라,인천광역시 미추홀구 주안동 996-5,인천광역시 미추홀구 주안동로12번길 45,37.4594783043609,126.68826195604,인천광역시,미추홀구,주안동,인천,국내,-,-,HEROWORKS,2023-05,Motel,Y
14218,인천(부평) 베가,인천광역시 부평구 부평동 581-4,인천광역시 부평구 경원대로1431번길 37,37.4926198355038,126.727076280777,인천광역시,부평구,부평동,인천,국내,-,-,HEROWORKS,2023-05,Motel,Y
14219,인천(송도) 오투(O2),인천광역시 연수구 옥련동 553-5,인천광역시 연수구 대암로8번길 8,37.4164733971688,126.651400036378,인천광역시,연수구,옥련동,인천,국내,-,-,HEROWORKS,2023-05,Motel,Y
14220,옹진(백령도) 루시아,인천광역시 옹진군 백령면 진촌리 1711-1,인천광역시 옹진군 백령면 백령로 461-14,37.9735301388732,124.697205338413,인천광역시,옹진군,백령면,인천,국내,-,-,HEROWORKS,2023-05,Motel,Y
14221,인천(검단신도시) 호텔 캘리포니아,인천광역시 서구 원당동 1043-13,인천광역시 서구 발산로 23 (다온프라자2),37.5928996001446,126.710650208745,인천광역시,서구,원당동,인천,국내,-,-,HEROWORKS,2023-05,Motel,Y
14222,인천(부평) 더휴식 아늑호텔,인천광역시 부평구 부평동 587-1,인천광역시 부평구 경원대로1417번길 18-8,37.4920100505986,126.727043784864,인천광역시,부평구,부평동,인천,국내,-,-,HEROWORKS,2023-05,Motel,Y
14223,인천(부평) Amy호텔,인천광역시 부평구 부평동 201-53,인천광역시 부평구 부평문화로72번길 10,37.493836300965,126.724174971147,인천광역시,부평구,부평동,인천,국내,-,-,HEROWORKS,2023-05,Motel,Y
14224,인천(송도) 이채,인천광역시 연수구 옥련동 526-14,인천광역시 연수구 대암로 35,37.4187964232805,126.65340245112,인천광역시,연수구,옥련동,인천,국내,-,-,HEROWORKS,2023-05,Motel,Y
14225,인천(작전동) HOTEL 월(月),인천광역시 계양구 작전동 904-10,인천광역시 계양구 계양문화로17번길 5-2,37.531915274394,126.735616796618,인천광역시,계양구,작전동,인천,국내,-,-,HEROWORKS,2023-05,Motel,Y
14226,인천(주안) 식스(SIX),인천광역시 미추홀구 주안동 148-5,인천광역시 미추홀구 주안중로43번길 11 (주안동),37.4621913321641,126.68224077053,인천광역시,미추홀구,주안동,인천,국내,-,-,HEROWORKS,2023-05,Motel,Y
14227,인천(소래포구) 루루,인천광역시 남동구 논현동 678-3,인천광역시 남동구 소래역로30번길 22,37.4000809696941,126.736847379776,인천광역시,남동구,논현동,인천,국내,-,-,HEROWORKS,2023-05,Motel,Y
14228,인천(부평) HOTEL W,인천광역시 부평구 부평동 546-104,인천광역시 부평구 경원대로1377번길 17-5,37.4920928950501,126.721770347031,인천광역시,부평구,부평동,인천,국내,-,-,HEROWORKS,2023-05,Motel,Y
14229,인천(부평) 테이크원,인천광역시 부평구 부평동 584-8,인천광역시 부평구 경원대로1417번길 18-1,37.4922290254205,126.72674525476,인천광역시,부평구,부평동,인천,국내,-,-,HEROWORKS,2023-05,Motel,Y
14230,인천(강화도) 남문장,인천광역시 강화군 강화읍 신문리 5-3,인천광역시 강화군 강화읍 강화대로393번길 8 (독일장여관),37.7452340445152,126.486706782461,인천광역시,강화군,강화읍,인천,국내,-,-,HEROWORKS,2023-05,Motel,Y
14231,인천(부평) RG,인천광역시 부평구 산곡동 412-1,인천 부평구 원길로11번길 7 (산곡동),37.5044941196798,126.71395780061,인천광역시,부평구,산곡동,인천,국내,-,-,HEROWORKS,2023-05,Motel,Y
14232,인천(월미도) 다이아몬드 호텔,인천광역시 중구 북성동 1가 98-238,인천광역시 중구 월미로 229,37.4753893782447,126.599849622592,인천광역시,중구,북성동 ,인천,국내,-,-,HEROWORKS,2023-05,Motel,Y
14233,여수 스테이 새록,전라남도 여수시 교동 467,전라남도 여수시 교동남1길 5-4,34.7396320297633,127.733763044039,전라남도,여수시,교동,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14234,순천 피닉스,전라남도 순천시 가곡동 986-6,전라남도 순천시 안신기3길 4,34.9752103042124,127.481750063623,전라남도,순천시,가곡동,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14235,여수 호텔 THE B,전라남도 여수시 학동 181-8,전라남도 여수시 선소로 41,34.7569027261456,127.665985947035,전라남도,여수시,학동,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14236,화순 아모르무인텔,전라남도 화순군 도곡면 천암리 762,전라남도 화순군 도곡면 온천1길 58,35.0308231175771,126.903300393475,전라남도,화순군,도곡면,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14237,목포 에프원 호텔,전라남도 목포시 보광동 3가 2,전라남도 목포시 수강로12번길 29,34.7880963456086,126.387407703412,전라남도,목포시,보광동 ,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14238,완도 라메르호텔,전라남도 완도군 완도읍 가용리 1031-18,전라남도 완도군 완도읍 해변공원로 93,34.3218649505429,126.747721610783,전라남도,완도군,완도읍,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14239,목포 미루,전라남도 목포시 상동 1144-3,전라남도 목포시 평화로83번길 3-1 (상동),34.7973258206834,126.433111585959,전라남도,목포시,상동,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14240,영암 사우스 오아시스,전라남도 영암군 삼호읍 용앙리 1702-29,전라남도 영암군 삼호읍 대불주거5로8길 5,34.7533265965179,126.451029738563,전라남도,영암군,삼호읍,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14241,영광 CC 무인텔,전라남도 영광군 백수읍 구수리 466-1,전남 영광군 백수읍 해안로5길 31,35.3624922389499,126.416199809522,전라남도,영광군,백수읍,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14242,영광 골든비치,전라남도 영광군 법성면 법성리 1227-11,전라남도 영광군 법성면 법성포로 71-9,35.3585079366412,126.444256082432,전라남도,영광군,법성면,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14243,나주 트럼프 무인텔,전라남도 나주시 송월동 1106-1,전라남도 나주시 내동길 9-6 (송월동),35.0136454390753,126.713347333395,전라남도,나주시,송월동,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14244,목포 대양파크,전라남도 목포시 호남동 12-43,전라남도 목포시 삼학로18번길 17 (호남동),34.7896561098041,126.389180857595,전라남도,목포시,호남동,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14245,순천 호텔 TT,전라남도 순천시 연향동 1330-10,전라남도 순천시 연향상가4길 9,34.9527843378167,127.520477483462,전라남도,순천시,연향동,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14246,여수 자(JA)무인텔 학동점,전라남도 여수시 학동 182-4,전라남도 여수시 시청동3길 35-6,34.7568833352454,127.664701162649,전라남도,여수시,학동,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14247,목포 동양장,전라남도 목포시 상동 175-12,전라남도 목포시 상리로 6-1,34.812151036343,126.416997466161,전라남도,목포시,상동,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14248,여수 호텔 초콜릿,전라남도 여수시 봉산동 258-4,전라남도 여수시 봉산남6길 11-18 (봉산동),34.7341771224958,127.725095947867,전라남도,여수시,봉산동,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14249,화순 골드 무인호텔,전라남도 화순군 도곡면 원화리 585,전라남도 화순군 도곡면 온천1길 28-46,35.0304252818466,126.905747867067,전라남도,화순군,도곡면,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14250,화순 럭셔리 무인텔,전라남도 화순군 도곡면 천암리 752,전라남도 화순군 도곡면 온천1길 100,35.0337297154446,126.902080979707,전라남도,화순군,도곡면,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14251,순천 루벤스,전라남도 순천시 연향동 1683-4,전라남도 순천시 팔마로 316 (연향동),34.9348284550717,127.517451436291,전라남도,순천시,연향동,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14252,나주 명성리버텔,전라남도 나주시 이창동 517-1,전라남도 나주시 영산포로 169 (이창동),34.9970545821342,126.708882231204,전라남도,나주시,이창동,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14253,광양 피카소,전라남도 광양시 광양읍 덕례리 1768-7,전라남도 광양시 광양읍 갈티로 31,34.967207748655,127.56618384894,전라남도,광양시,광양읍,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14254,해남 월드 펜션,전라남도 해남군 삼산면 구림리 140-13,전라남도 해남군 삼산면 대흥사길 154-8,34.4968881608787,126.616757791264,전라남도,해남군,삼산면,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14255,장성 휴,전라남도 장성군 장성읍 영천리 1476-23,전라남도 장성군 장성읍 역전로 161,35.3058351423538,126.782376998147,전라남도,장성군,장성읍,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14256,여수 제이호텔,전라남도 여수시 화장동 795-7,전라남도 여수시 성산3길 24-8,34.7761098202435,127.648530774253,전라남도,여수시,화장동,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14257,광양 리츠 호텔,전라남도 광양시 중동 1634-2,전라남도 광양시 오류6길 20,34.9381506802863,127.697261285649,전라남도,광양시,중동,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14258,순천 YAM 순천 연향점,전라남도 순천시 연향동 1329-9,전라남도 순천시 연향상가4길 6 (연향동),34.9531109379764,127.520680551838,전라남도,순천시,연향동,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14259,광양 일번지 무인호텔,전라남도 광양시 중동 1814-2,전라남도 광양시 항만12로 8(중동),34.9256492473313,127.695210405955,전라남도,광양시,중동,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14260,순천 브라운도트 순천역점,전라남도 순천시 덕암동 188-18,전라남도 순천시 팔마로 153,34.9446004064626,127.504984538906,전라남도,순천시,덕암동,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14261,여수 판도라 무인호텔,전라남도 여수시 소호동 1120,전라남도 여수시 소호로 197,34.724941456255,127.638656769405,전라남도,여수시,소호동,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14262,순천 호텔 THE B,전라남도 순천시 풍덕동 1266-3,전라남도 순천시 장평2길 13 (풍덕동),34.9442273540966,127.495565853364,전라남도,순천시,풍덕동,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14263,여수 모이리,전라남도 여수시 봉산동 257-3,전라남도 여수시 봉산남6길 11-17,34.734372059863,127.724798911049,전라남도,여수시,봉산동,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14264,광양 라온 호텔,전라남도 광양시 중동 1316-2,전라남도 광양시 행정3길 7,34.9419445883949,127.697222029214,전라남도,광양시,중동,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14265,여수 스카이모텔,전라남도 여수시 교동 454,전라남도 여수시 교동남1길 5-5,34.7398033187473,127.733998455205,전라남도,여수시,교동,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14266,여수 리베라 호텔,전라남도 여수시 학동 81-8,전라남도 여수시 거북선공원2길 13,34.7607456789536,127.666113469974,전라남도,여수시,학동,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14267,순천 호텔 젠,전라남도 순천시 연향동 1320-7,전라남도 순천시 연향상가7길 20 (연향동),34.9520282068137,127.517240809597,전라남도,순천시,연향동,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14268,여수 R&B 비즈니스 호텔,전라남도 여수시 문수동 128-5,전라남도 여수시 문수로 58,34.752729742069,127.701865808572,전라남도,여수시,문수동,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14269,여수 YAM 여수학동점,전라남도 여수시 학동 81-4,전라남도 여수시 거북선공원2길 19 (학동),34.7610530836634,127.665465400709,전라남도,여수시,학동,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14270,순천 소풍,전라남도 순천시 해룡면 호두리 1014-1,전라남도 순천시 해룡면 여순로 1288,34.8993688850103,127.554406904666,전라남도,순천시,해룡면,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14271,여수 K-boutique 호텔,전라남도 여수시 화장동 798-8,전라남도 여수시 성산3길 21-15 (화장동),34.7776048081132,127.650115177687,전라남도,여수시,화장동,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14272,광양 에이,전라남도 광양시 중동 1643-2,전라남도 광양시 오류4길 31,34.9373855385858,127.697161661853,전라남도,광양시,중동,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14273,진도 골든비치,전라남도 진도군 군내면 녹진리 산 5-15,전라남도 진도군 군내면 진도대로 8459,34.5709724416113,126.299114256116,전라남도,진도군,군내면,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14274,여수 아레스,전라남도 여수시 문수동 113-6,전라남도 여수시 여문문화2길 10 (문수동),34.7545832904104,127.705343395968,전라남도,여수시,문수동,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14275,순천 카프리,전라남도 순천시 조례동 1596-11,전라남도 순천시 장선배기1길 6-19,34.9535659510973,127.523449327722,전라남도,순천시,조례동,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14276,목포 호텔 캐슬(HOTEL CASTLE),전라남도 목포시 상동 1005,전라남도 목포시 하당남부로51번길 31,34.802329751833,126.427968637905,전라남도,목포시,상동,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14277,광양 브라운도트 광양중마점,전라남도 광양시 중동 1812-2,전라남도 광양시 항만12로 5,34.9259494328092,127.694716837798,전라남도,광양시,중동,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14278,무안 샵,전라남도 무안군 무안읍 성남리 78,전라남도 무안군 무안읍 면성1길 111-5,34.9880713141084,126.474592508934,전라남도,무안군,무안읍,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14279,나주 호텔 코어 키즈 풀빌라,전라남도 나주시 빛가람동 348-17,전라남도 나주시 배멧3길 19-13,35.0202009712683,126.786127008798,전라남도,나주시,빛가람동,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14280,여수 지디호텔 (HOTEL GD),전라남도 여수시 봉산동 257-1,전라남도 여수시 봉산남5길 8,34.7345919563032,127.72468520018,전라남도,여수시,봉산동,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14281,목포 티파니에서아침을,전라남도 목포시 옥암동 1092-5,전라남도 목포시 평화로140번길 24 (옥암동),34.8016523130177,126.43669503661,전라남도,목포시,옥암동,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14282,보성 녹차밭 무인호텔,전라남도 보성군 보성읍 봉산리 787-4,전라남도 보성군 보성읍 녹차로 1017-13,34.7342545582295,127.089573932968,전라남도,보성군,보성읍,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14283,목포 샤르망,전라남도 목포시 상동 877-1,전라남도 목포시 신흥로59번길 5,34.804282193927,126.426573937294,전라남도,목포시,상동,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14284,여수 호텔 Y,전라남도 여수시 화장동 794-6,전라남도 여수시 성산3길 24,34.7762360898687,127.649125722911,전라남도,여수시,화장동,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14285,영광 더원 호텔,전라남도 영광군 법성면 법성리 1210-14,전라남도 영광군 법성면 법성포로 32,35.359294431643,126.440039832204,전라남도,영광군,법성면,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14286,보성 금호,전라남도 보성군 보성읍 주봉리 389-13,전라남도 보성군 보성읍 현충로 31-1,34.7651045935183,127.076329993167,전라남도,보성군,보성읍,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14287,순천 호텔 69,전라남도 순천시 연향동 1329-10,전라남도 순천시 연향상가5길 3,34.9533170244701,127.520757286449,전라남도,순천시,연향동,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14288,목포 상일장,전라남도 목포시 호남동 12-41,전라남도 목포시 삼학로18번길 21-2,34.789824781703,126.389095154087,전라남도,목포시,호남동,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14289,여수 넘버25 봉산점,전라남도 여수시 봉산동 262-8,전라남도 여수시 봉산남7길 5-8,34.7329887670612,127.723526710611,전라남도,여수시,봉산동,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14290,광양 블루밍,전라남도 광양시 중동 1636-5,전라남도 광양시 오류4길 22(중동),34.9369594402759,127.69749507277,전라남도,광양시,중동,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14291,여수 맥스 무인텔,전라남도 여수시 학동 182-5,전라남도 여수시 시청동3길 35-8,34.7568930085156,127.66491061218,전라남도,여수시,학동,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14292,목포 루벤스,전라남도 목포시 상동 1145-1,전라남도 목포시 평화로61번길 4,34.7965401677476,126.431663215037,전라남도,목포시,상동,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14293,목포 테마,전라남도 목포시 상동 866-7,전라남도 목포시 비파로108번길 15 (상동),34.8085104673941,126.425160854555,전라남도,목포시,상동,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14294,영암 초원의 집,전라남도 영암군 학산면 금계리 1108-5,전라남도 영암군 학산면 노정길 1,34.7291023487312,126.581898641724,전라남도,영암군,학산면,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14295,나주 숲 무인호텔,전라남도 나주시 금천면 광암리 286,전라남도 나주시 금천면 금영로 744,35.0172818123013,126.761806253604,전라남도,나주시,금천면,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14296,여수 브라보,전라남도 여수시 율촌면 취적리 713-5,전라남도 여수시 율촌면 여순로 707,34.8611501263507,127.591496579207,전라남도,여수시,율촌면,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14297,여수 신라 e-stay,전라남도 여수시 학동 39-15,전라남도 여수시 학동2길 30 (학동),34.7653056142352,127.664803735799,전라남도,여수시,학동,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14298,목포 지중해,전라남도 목포시 상동 1145-6,전라남도 목포시 평화로 65-6,34.796713018449,126.432099334496,전라남도,목포시,상동,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14299,광양 J 무인텔,전라남도 광양시 광양읍 덕례리 1766-4,전라남도 광양시 광양읍 예구10길 61,34.9673904220006,127.567099304052,전라남도,광양시,광양읍,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14300,화순 더원 비지니스 호텔,전라남도 화순군 도곡면 천암리 781,전라남도 화순군 도곡면 온천1길 77,35.0318086507676,126.901910454519,전라남도,화순군,도곡면,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14301,곡성 스마일 무인호텔,전라남도 곡성군 오산면 연화리 257,전라남도 곡성군 오산면 오산로 834-6,35.2550258999367,127.113271330385,전라남도,곡성군,오산면,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14302,고흥 명품 무인호텔,전라남도 고흥군 고흥읍 호형리 1085,전라남도 고흥군 고흥읍 봉동주공길 95,34.6039226767197,127.296744503959,전라남도,고흥군,고흥읍,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14303,순천 자바 호텔,전라남도 순천시 연향동 1331-8,전라남도 순천시 연향상가2길 6 (연향동),34.9522509537897,127.520844038395,전라남도,순천시,연향동,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14304,목포 가족 관광호텔,전라남도 목포시 대안동 12-1,전라남도 목포시 호남로64번길 28 (대안동),34.7920209773865,126.384646174925,전라남도,목포시,대안동,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14305,여수 호텔 더클래식(Hotel The Classic),전라남도 여수시 학동 177-3,전라남도 여수시 시청동3길 30-5,34.7579575970175,127.663962161269,전라남도,여수시,학동,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14306,고흥 녹동 삼미,전라남도 고흥군 도양읍 봉암리 2209-22,전라남도 고흥군 도양읍 목넘가는길 10,34.5277364574589,127.133623631271,전라남도,고흥군,도양읍,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14307,광양 호텔 굿데이,전라남도 광양시 중동 1647-11,전라남도 광양시 오류5길 58 (중동),34.937647065742,127.695487753131,전라남도,광양시,중동,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14308,여수 황제파크,전라남도 여수시 오림동 404-6,전라남도 여수시 오림2길 12-4 (오림동),34.7572990584424,127.715317956382,전라남도,여수시,오림동,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14309,여수 인,전라남도 여수시 공화동 1046-1,전라남도 여수시 공화남2길 16-1,34.7450398282579,127.742705721266,전라남도,여수시,공화동,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14310,순천 필,전라남도 순천시 조례동 1597-6,전라남도 순천시 장선배기1길 6-16,34.9532767551197,127.523415411724,전라남도,순천시,조례동,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14311,순천 아이비,전라남도 순천시 조례동 1030-10,전라남도 순천시 신월길 8,34.9587093955852,127.519690397751,전라남도,순천시,조례동,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14312,구례 지리산산사랑 모텔,전라남도 구례군 마산면 황전리 402,전라남도 구례군 마산면 화엄사로 348-12,35.2398239900169,127.487981887479,전라남도,구례군,마산면,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14313,완도 파크힐 호텔,전라남도 완도군 완도읍 군내리 304-3,전라남도 완도군 완도읍 장보고대로 330-5,34.3155154979685,126.762299593295,전라남도,완도군,완도읍,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14314,무안 쉴 무인텔,전라남도 무안군 청계면 송현리 1-13,전라남도 무안군 청계면 청수길 6-12,34.9389409085215,126.44010150857,전라남도,무안군,청계면,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14315,목포 HOTEL STAR(스타호텔),전라남도 목포시 상동 1010-1,전라남도 목포시 번영로 28 (상동),34.8019038341617,126.429311008029,전라남도,목포시,상동,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14316,순천 제이,전라남도 순천시 조곡동 159-13,전라남도 순천시 역전광장2길 7,34.9449881433658,127.50096591769,전라남도,순천시,조곡동,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14317,여수 루나 호텔,전라남도 여수시 화장동 797-3,전라남도 여수시 성산3길 21-6,34.7767533431288,127.649643552622,전라남도,여수시,화장동,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14318,영암 스타보드 35(Starboard 35),전라남도 영암군 삼호읍 용앙리 1702-17,전라남도 영암군 삼호읍 대불주거3로 39 4층-5층,34.753586617907,126.451122161171,전라남도,영암군,삼호읍,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14319,목포 필,전라남도 목포시 상동 1139-20,전라남도 목포시 평화로83번길 5-2 (상동),34.7976275953327,126.43297325689,전라남도,목포시,상동,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14320,순천 G7 무인텔,전라남도 순천시 해룡면 신대리 1986-5,전라남도 순천시 해룡면 신대3길 6-33,34.9337592062711,127.550896317396,전라남도,순천시,해룡면,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14321,여수 G,전라남도 여수시 여서동 229-5,전라남도 여수시 여문1로 43-7 (여서동),34.7522851181224,127.704497883154,전라남도,여수시,여서동,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14322,여수 학동 화신,전라남도 여수시 학동 81-6,전라남도 여수시 거북선공원2길 15,34.7609404975796,127.6658284313,전라남도,여수시,학동,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14323,여수 쥬얼리,전라남도 여수시 오림동 406-17,전라남도 여수시 오림4길 53,34.7575474313887,127.716553181254,전라남도,여수시,오림동,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14324,남원 퀸즈 드라이브인,전라북도 남원시 어현동 37-2,전라북도 남원시 소리길 122-8 (어현동),35.4056762847302,127.389538495083,전라북도,남원시,어현동,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14325,익산 더웨이호텔 (THE WAY HOTEL),전라북도 익산시 인화동 2가 96,전라북도 익산시 인북로6길 46,35.9297876407413,126.954509655451,전라북도,익산시,인화동 ,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14326,군산 호텔 이븐,전라북도 군산시 나운동 860-9,전라북도 군산시 현충로 82,35.9624231361572,126.689126007017,전라북도,군산시,나운동,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
14327,전주 우아동 청담,전라북도 전주시 덕진구 우아동 3가 747-48,전라북도 전주시 덕진구 우아3길 13,35.8487250974661,127.155536126068,전라북도,전주시 덕진구,우아동 ,전라,국내,-,-,HEROWORKS,2023-05,Motel,Y
