hotel_name,road_addr,hotel_id,region,market,결정 등급,객실수,호텔규모,업태구분명,속성정보,lat,lng
페어필드 바이 메리어트 부산 송도 비치,부산 서구 송도해변로 113,1449,부산,국내,3성,179.0,200개 미만,관광호텔업,분류,35.077725000265,129.019281963801
부산 서면 퀸스호텔,부산 부산진구 부전로 56,1450,부산,국내,미등급,41.0,100개 미만,일반호텔,분류,35.1550228,129.0553048
부산 서면 넘버25 서면1번가점,부산 부산진구 부전동 522-24,1451,부산,국내,미등급,15.0,100개 미만,여관업,분류,35.1526054,129.0570483
부산 서면 호텔 더 스위트,부산 부산진구 중앙대로691번가길 14-9,1452,부산,국내,미등급,25.0,100개 미만,일반호텔,분류,35.1550557052457,129.056235180912
부산 서면 하운드 1번가점,부산 부산진구 중앙대로 지하 730,1453,부산,국내,미등급,40.0,100개 미만,일반호텔,분류,35.1548542807478,129.056023715429
부산 서면 더블린,부산 부산진구 서면로 29,1454,부산,국내,미등급,미분류,200개 이상,미분류,미분류,35.1533650369479,129.057587990419
베스트웨스턴 플러스 부산 송도,부산 서구 송도해변로 97,1455,부산,국내,미등급,361.0,200개 이상,일반호텔,분류,35.0771544142881,129.017607002906
미디 호텔 부산 영도,부산 영도구 태종로 45,1456,부산,국내,미등급,미분류,200개 이상,미분류,미분류,35.093905178475296,129.03736746431457
아시아호텔 제주,제주특별자치도 제주시 노연로 53,1457,제주,국내,미등급,352.0,200개 이상,일반호텔,분류,33.4862532604275,126.485805121467
하운드 호텔 부산역,부산 동구 중앙대로236번길 9,1458,부산,국내,미등급,39.0,100개 미만,일반호텔,분류,35.1176948625444,129.042737532388
엘리시아 호텔,부산 해운대구 구남로 49,1459,부산,국내,미등급,34.0,100개 미만,일반호텔,분류,35.1601782526977,129.16218270811
해운대 썬클라우드 호텔,부산 해운대구 해운대해변로 287,1460,부산,국내,미등급,91.0,100개 미만,숙박업(생활),분류,35.1604174298802,129.16222733657
부산 해운대 ms호텔,부산 해운대구 해운대해변로 271,1461,부산,국내,미등급,미분류,200개 이상,미분류,미분류,35.1598100822894,129.161065011863
남포 오션투헤븐 호텔 스파,부산광역시 중구 자갈치로 21,1462,부산,국내,미등급,25.0,100개 미만,일반호텔,분류,35.0966908,129.0266708
커넥트 부산 호텔,부산 중구 대교로 115-1,1463,부산,국내,미등급,32.0,100개 미만,일반호텔,분류,35.1005389253244,129.037280360529
해운대 영무파라드호텔,부산 해운대구 해운대해변로298번길 25,1464,부산,국내,미등급,195.0,200개 미만,일반호텔,분류,35.1609308,129.1665363
해운대 센트럴 호텔,부산 해운대구 해운대해변로298번길 33,1465,부산,국내,3성,132.0,200개 미만,관광호텔업,분류,35.1608153,129.1656598
해비치 호텔 & 리조트,제주 서귀포시 표선면 민속해안로 537,1466,제주,국내,5성,215.0,200개 이상,관광호텔_제주,분류,33.323376521592,126.844767514753
서머셋 제주신화월드,제주특별자치도 서귀포시 안덕면 신화역사로304번길 89,1467,제주,국내,미등급,미분류,200개 이상,미분류,미분류,33.30291370192955,126.31748796847924
휘닉스 제주 섭지코지,제주특별자치도 서귀포시 성산읍 섭지코지로 107,1468,제주,국내,미등급,350.0,200개 이상,숙박업(생활),분류,33.4239380655993,126.930609241011
에이본 호텔 군산,전북 군산시 해망로 10,1469,전라,국내,미등급,136.0,200개 미만,일반호텔,분류,35.9763430785542,126.724466767091
베니키아 중문 호텔,제주특별자치도 서귀포시 천제연로 166,1470,제주,국내,미등급,45.0,100개 미만,관광호텔,분류,33.2518905667171,126.42238325518
유어스 호텔,제주특별자치도 서귀포시 천제연로178번길 21,1471,제주,국내,3성,83.0,100개 미만,관광호텔_제주,분류,33.2499513402815,126.423759453806
호텔 더본 제주,제주특별자치도 서귀포시 색달로 18,1472,제주,국내,4성,139.0,200개 미만,미분류,미분류,33.2595411884769,126.406473384696
아리아 호텔 제주,제주특별자치도 서귀포시 중문관광로 23-1,1473,제주,국내,미등급,51.0,100개 미만,관광호텔,분류,33.255752995656,126.415469362455
빠레브 호텔 제주,제주특별자치도 서귀포시 김정문화로 15,1474,제주,국내,미등급,204.0,200개 이상,관광호텔,분류,33.2524872356612,126.506659168631
호텔 락희 청주,충북 청주시 흥덕구 대농로 47-2,1475,충청,국내,미등급,미분류,200개 이상,미분류,미분류,36.6442490936788,127.427736452389
청주 부티크 호텔 지,충북 청주시 청원구 1순환로 166,1476,충청,국내,미등급,미분류,200개 이상,미분류,미분류,36.6647642005151,127.494133095814
제주 골드원 호텔 스위트,제주특별자치도 서귀포시 이어도로 1032,1477,제주,국내,미등급,51.0,100개 미만,관광호텔,분류,33.2441957,126.521955
호텔 토스카나,제주특별자치도 서귀포시 용흥로66번길 158-7,1478,제주,국내,미등급,99.0,100개 미만,숙박업(생활),분류,33.2645887,126.4850479
메리어트관 제주신화월드 호텔앤리조트,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,1479,제주,국내,미등급,미분류,200개 이상,미분류,미분류,33.30566207849739,126.31753849964043
베스트 루이스 해밀턴 호텔 서부산점,부산 강서구 범방동 1899-5,1481,부산,국내,2성,50.0,100개 미만,관광호텔업,분류,35.1660756,128.8827018
부산 강서 지사동 헤르몬 호텔,부산 강서구 과학산단2로10번길 23,1482,부산,국내,미등급,미분류,200개 이상,미분류,미분류,35.15010196641959,128.8322543164034
강서 굿프라임,부산 강서구 과학산단2로 12,1483,부산,국내,미등급,40.0,100개 미만,숙박업 기타,분류,35.14991576827556,128.83097952924194
부산 베스티 호텔,부산 강서구 미음산단로 17,1484,부산,국내,미등급,미분류,200개 이상,미분류,미분류,35.1281814647494,128.85402679436453
부산 명지 호텔 oia,부산 강서구 명지국제6로1번길 24,1485,부산,국내,미등급,미분류,200개 이상,미분류,미분류,35.0939185637623,128.900113790988
신라스테이 서부산,부산 강서구 명지국제7로 38,1486,부산,국내,미등급,295.0,200개 이상,관광호텔,분류,35.0966919542096,128.905312487655
부산 에어스카이 호텔,부산 강서구 유통단지1로57번길 2,1487,부산,국내,2성,61.0,100개 미만,관광호텔업,분류,35.1667411968152,128.95426566548
속초 호텔아마란스,강원 속초시 온천로 55,1488,강원,국내,미등급,45.0,100개 미만,일반호텔,분류,38.1898895542256,128.548670373952
속초 느낌,강원 속초시 온천로 313,1489,강원,국내,미등급,미분류,200개 이상,미분류,미분류,38.1932600440741,128.576733799198
속초 이코노미 호텔,강원 속초시 청초호반로 111,1490,강원,국내,미등급,미분류,200개 이상,미분류,미분류,38.1901691053598,128.58226071632737
속초 호텔 포레 foret,강원 속초시 동해대로 3915,1491,강원,국내,미등급,미분류,200개 이상,미분류,미분류,38.1844456494693,128.600443192567
속초 리츠호텔,강원 속초시 영금정로 27,1492,강원,국내,미등급,38.0,100개 미만,숙박업(생활),분류,38.21273428496056,128.599560162233
속초 모옌 호텔,강원 속초시 청초호반로 52,1493,강원,국내,미등급,미분류,200개 이상,미분류,미분류,38.1903822658269,128.58925391253
속초 컨피네스 비치 호텔,강원 속초시 해오름로 171,1494,강원,국내,미등급,미분류,200개 이상,미분류,미분류,38.1893444840695,128.602891807842
하운드 호텔 프리미어 남포,부산 중구 보수대로 24,1495,부산,국내,미등급,87.0,100개 미만,일반호텔,분류,35.0991117757763,129.025309321398
노떼 라 미아,부산 동구 대영로 265,1496,부산,국내,미등급,112.0,200개 미만,일반호텔,분류,35.1118569284988,129.039734455997
파인리즈 리조트,강원 고성군 토성면 잼버리동로 267,1497,강원,국내,미등급,168.0,200개 미만,휴양콘도미니엄업,분류,38.2488584,128.5388959
한화리조트 설악 쏘라노 본관,강원 고성군 토성면 고성대로 75-16,1498,강원,국내,미등급,미분류,200개 이상,미분류,미분류,38.20924688716754,128.50497752416723
소노문 델피노,강원 고성군 토성면 미시령옛길 1153,1499,강원,국내,4성,84.0,100개 미만,가족호텔업,분류,38.21055996536096,128.4938614707445
구미 봉곡동 hotel 컨티뉴,경북 구미시 봉곡로12길 9-5,1500,경상,국내,미등급,42.0,100개 미만,여관업,분류,36.1477112,128.3110731
구미 봉곡동 애니텔,경북 구미시 봉곡로12길 9-7,1501,경상,국내,미등급,38.0,100개 미만,일반호텔,분류,36.1479108493001,128.310993001479
구미 인동 호텔 오브젝트 아늑,경북 구미시 여헌로10길 229,1502,경상,국내,미등급,미분류,200개 이상,미분류,미분류,36.10402703067564,128.44809194265858
구미 인동 호텔 노마드 아늑,경북 구미시 여헌로10길 229,1503,경상,국내,미등급,미분류,200개 이상,미분류,미분류,36.10402703067564,128.44809194265858
구미 형곡동 5월 hotel,경북 구미시 신시로7길 19,1504,경상,국내,미등급,미분류,200개 이상,미분류,미분류,36.1122137917609,128.337497479641
구미 봉곡동 호텔 마천루,경북 구미시 봉곡로12길 9-11,1505,경상,국내,미등급,미분류,200개 이상,미분류,미분류,36.14820374432245,128.3115667533297
구미 인동 yam 구미인동점,경북 구미시 인동중앙로3길 38-8,1506,경상,국내,미등급,미분류,200개 이상,미분류,미분류,36.1093969133901,128.419402444678
창원 진해 루이스 louis 호텔,경남 창원시 진해구 속천로 8-8,1507,경상,국내,미등급,44.0,100개 미만,일반호텔,분류,35.1444064160068,128.67244108718
창원 진해 아몬드 호텔,경남 창원시 진해구 진희로23번길 4,1508,경상,국내,2성,44.0,100개 미만,관광호텔업,분류,35.14389779284289,128.67201440288716
창원 진해 38 5c,경남 창원시 진해구 진희로 142,1509,경상,국내,미등급,미분류,200개 이상,미분류,미분류,35.1472097553921,128.684962453734
창원 마산 hotel 파스타,경남 창원시 마산합포구 구산면 로봇랜드로 250,1510,경상,국내,미등급,미분류,200개 이상,미분류,미분류,35.0773295244812,128.586894038197
창원 진해 올리브,경남 창원시 진해구 진해대로 855,1511,경상,국내,미등급,미분류,200개 이상,미분류,미분류,35.1530258239185,128.705825278607
창원 진해 더그레이70,경남 창원시 진해구 충장로364번길 5-9,1512,경상,국내,미등급,미분류,200개 이상,미분류,미분류,35.1532577949576,128.692223592608
진해 투하트,경남 창원시 진해구 충장로364번길 5-5,1513,경상,국내,미등급,미분류,200개 이상,미분류,미분류,35.1532178815325,128.692080882576
머큐어 앰배서더 서울 홍대,서울 마포구 양화로 144,1514,서울,국내,미등급,270.0,200개 이상,관광호텔,분류,37.5552870564157,126.922387127746
라이즈 오토그래프 컬렉션,서울 마포구 양화로 130,1515,서울,국내,4성,274.0,200개 이상,관광호텔업,분류,37.5544165882929,126.92127657051412
시흥 호텔 세븐스텝,경기 시흥시 옥구상가4길 8-4,1516,경기,국내,미등급,36.0,100개 미만,여관업,분류,37.3514981,126.7228151
시흥 yaja 시흥정왕점,경기 안산시 단원구 고잔1길 53,1517,경기,국내,미등급,미분류,200개 이상,미분류,미분류,37.3182578844144,126.83947083261516
시흥 리브라이프,경기 시흥시 평안상가4길 21,1518,경기,국내,미등급,미분류,200개 이상,미분류,미분류,37.3378469037219,126.74997398546
시흥 세븐헤르츠,경기 시흥시 중심상가로 202-10,1519,경기,국내,미등급,미분류,200개 이상,미분류,미분류,37.343248896228,126.736427159326
부티크 호텔 K 오이도,경기 시흥시 옥구상가3길 15-4,1520,경기,국내,미등급,미분류,200개 이상,미분류,미분류,37.3535839354638,126.723131146719
시흥 부티크 호텔 t,경기 시흥시 옥구상가3길 15-4,1521,경기,국내,미등급,미분류,200개 이상,미분류,미분류,37.3535839354638,126.723131146719
시흥 호텔 리브레 libre,경기 시흥시 연성로13번길 4,1522,경기,국내,미등급,미분류,200개 이상,미분류,미분류,37.39050608346916,126.8054101072156
인천 부평 호텔 세븐스텝,인천 부평구 장제로92번길 13,1523,경기,국내,미등급,35.0,100개 미만,여관업,분류,37.4936712,126.7308829
인천 부평 yam 부평역점,인천 부평구 부평문화로116번길 22,1524,경기,국내,미등급,미분류,200개 이상,미분류,미분류,37.4931225257964,126.729042024773
인천 부평 넘버25 인천부평점,인천 부평구 시장로12번길 24,1525,경기,국내,미등급,34.0,100개 미만,여관업,분류,37.49174284842751,126.72581414204242
인천 부평 호텔주노,인천 부평구 대정로36번길 7-1,1526,경기,국내,미등급,미분류,200개 이상,미분류,미분류,37.49556931484207,126.72460939357852
인천 부평 두루와 1호점 본관,인천 부평구 시장로12번길 31,1527,경기,국내,미등급,미분류,200개 이상,미분류,미분류,37.492004864089225,126.7261264081776
인천 부평 블랙홀,인천 부평구 장제로91번길 30,1528,경기,국내,미등급,미분류,200개 이상,미분류,미분류,37.4938801726976,126.728214934021
그랜드 조선 부산,부산 해운대구 해운대해변로 292,1530,부산,국내,5성,330.0,200개 이상,관광호텔,분류,35.1602149799516,129.16316884574
